Date,ERBS Id,EUtranCell Id,CAActivatedDlSum,CACapableDlSamp,CAcapableDlsum,CAConfiguredDlSamp,CAConfiguredDlSum,CAScheduledDlSum,PdcpVolDldrbLastTTICA,PdcpVolDrbCA,RadioThpVolDl,RadioThpVolDlScell,UEThp2UlDistr,UEThpDlDistr,UEThpTimeDlCA,UEThpTimeUlCA,UEThpVolUlCA
15-Dec-19,LRJK435,LRJK435LF,19188,720,499,720,219,8005,52798,182911,351504,0,30,70,10115,0,0
15-Dec-19,LRJK435,LRJK435M,139229,720,25069,720,5550,25447,6357747,658410,35542009,319808,580,1348,62952,0,0
15-Dec-19,LRJK435,LRJK435MC,0,720,63370,720,41488,0,10260978,0,68314777,27729,2532,3914,0,0,0
15-Dec-19,LRJK435,LRJK435MG,50176,720,975,720,438,40325,94603,528531,952707,0,55,154,38181,0,0
15-Dec-19,LRJK436,LRJK436K,35455,720,16017,720,3194,16646,5455584,377350,50191003,0,363,610,33558,0,0
15-Dec-19,LRJK436,LRJK436KA,0,720,13952,720,4425,0,6001681,0,39028910,63974,430,642,0,0,0
15-Dec-19,LRJK436,LRJK436KE,1933,720,4016,720,825,772,236058,96,4140046,0,116,254,572,0,0
15-Dec-19,LRJK436,LRJK436L,6555,720,29507,720,5733,2948,6509505,11389,70286284,31,1131,1256,3807,0,0
15-Dec-19,LRJK436,LRJK436LB,0,720,6189,720,1911,0,2990513,0,16964700,1144989,114,248,0,0,0
15-Dec-19,LRJK436,LRJK436LF,1613,720,737,720,289,227,16891,95,1121128,0,40,67,343,0,0
15-Dec-19,LRJK436,LRJK436M,189113,720,16025,720,5770,130455,8440936,2837447,49143723,463,506,706,142793,0,0
15-Dec-19,LRJK436,LRJK436MC,0,720,1247,720,278,0,97810,0,414466,0,16,51,0,0,0
15-Dec-19,LRJK436,LRJK436MG,14421,720,2210,720,1281,597,47685,18563,4173807,0,166,258,1212,0,0
15-Dec-19,LRJK437,LRJK437K,90456,720,114479,720,30311,36509,5071926,266543,65233881,0,4625,6062,644025,0,0
15-Dec-19,LRJK437,LRJK437KA,0,720,22874,720,8224,0,8832880,0,50662753,1715,523,797,0,0,0
15-Dec-19,LRJK437,LRJK437KE,0,720,8554,720,2119,0,210737,0,6213566,0,1630,1650,0,0,0
15-Dec-19,LRJK437,LRJK437L,181726,720,70731,720,14144,55101,8637203,881426,97525135,0,2732,3589,477059,0,0
15-Dec-19,LRJK437,LRJK437LB,0,720,72012,720,26385,0,12605679,0,96123467,137426,2563,2926,0,0,0
15-Dec-19,LRJK437,LRJK437LF,0,720,15357,720,3020,0,1168352,0,20663957,0,1068,1482,0,0,0
15-Dec-19,LRJK437,LRJK437M,49001,720,27965,720,6429,10928,2288907,97714,48587661,0,1367,1898,49914,0,0
15-Dec-19,LRJK437,LRJK437MC,0,720,13802,720,3889,0,3336869,0,23382951,91880,757,801,0,0,0
15-Dec-19,LRJK437,LRJK437MG,0,720,6644,720,1174,0,368921,0,8681443,0,538,780,0,0,0
15-Dec-19,LRJK438,LRJK438K,97489,720,4761,720,2310,59049,1496402,940209,9273697,0,125,299,69601,0,0
15-Dec-19,LRJK438,LRJK438KA,0,720,9627,720,3858,0,3196252,0,11371000,7923,179,408,0,0,0
15-Dec-19,LRJK438,LRJK438KE,113,720,993,720,24,39,51411,102,1560951,0,21,89,9,0,0
15-Dec-19,LRJK438,LRJK438L,36889,720,8314,720,1507,8169,979003,148399,9871172,2843,251,661,12255,0,0
15-Dec-19,LRJK438,LRJK438LB,0,720,31707,720,18504,0,4926946,0,34877167,12868,904,2311,0,0,0
15-Dec-19,LRJK438,LRJK438LF,48057,720,1501,720,623,3192,185639,104600,3008304,0,61,135,23385,0,0
15-Dec-19,LRJK438,LRJK438M,83274,720,14345,720,5450,24527,6635623,1225178,29008044,304345,313,540,30103,0,0
15-Dec-19,LRJK438,LRJK438MC,0,720,5101,720,2899,0,1306837,0,8733711,49506,125,275,0,0,0
15-Dec-19,LRJK438,LRJK438MG,185117,720,2361,720,1645,23926,448692,963873,2065224,0,77,196,62664,0,0
15-Dec-19,LRJK439,LRJK439K,32082,720,14848,720,5800,9087,2699051,177708,17342522,23322,599,1057,10594,0,0
15-Dec-19,LRJK439,LRJK439KA,0,720,35022,720,18903,0,4865802,0,33680727,30952,1608,2981,0,0,0
15-Dec-19,LRJK439,LRJK439KE,12141,720,2225,720,522,4426,88262,43665,2815650,0,122,274,4604,0,0
15-Dec-19,LRJK439,LRJK439L,11351,720,4695,720,729,5389,383728,16595,3947935,35,120,262,3741,0,0
15-Dec-19,LRJK439,LRJK439LB,0,720,22237,720,12124,0,2559687,0,18392707,8694,522,1099,0,0,0
15-Dec-19,LRJK439,LRJK439LF,13084,720,660,720,222,7749,8190,13747,219251,0,88,122,30793,0,0
15-Dec-19,LRJK439,LRJK439M,746182,720,77787,720,25540,329030,6955816,4013606,76638372,573216,2803,5670,2714244,0,0
15-Dec-19,LRJK439,LRJK439MC,0,720,97216,720,55146,0,9191185,0,66184909,559386,4432,6508,0,0,0
15-Dec-19,LRJK439,LRJK439MG,254346,720,5740,720,2363,184254,242563,1167621,4170735,0,372,669,524630,0,0
15-Dec-19,LRJK440,LRJK440K,409034,720,44645,720,18449,142669,5895990,2946308,44933993,1078292,2697,3002,402388,0,0
15-Dec-19,LRJK440,LRJK440KA,0,720,37037,720,22882,0,8135495,0,45258307,102805,1453,2008,0,0,0
15-Dec-19,LRJK440,LRJK440KE,269504,720,5870,720,2830,187813,380226,2424867,6513401,0,454,723,258455,0,0
15-Dec-19,LRJK440,LRJK440L,344638,720,17595,720,7581,74123,4623849,3782920,21459061,689459,736,940,142563,0,0
15-Dec-19,LRJK440,LRJK440LB,0,720,42083,720,29633,0,6104277,0,50769118,745918,1822,2753,0,0,0
15-Dec-19,LRJK440,LRJK440LF,86323,720,1050,720,565,52088,143694,923596,1164775,0,62,137,54147,0,0
15-Dec-19,LRJK440,LRJK440M,351352,720,40506,720,15425,201951,6256578,2397156,62085528,2853941,1203,2525,483802,0,0
15-Dec-19,LRJK440,LRJK440MC,0,720,27837,720,16775,0,5125768,0,39092117,566658,683,1888,0,0,0
15-Dec-19,LRJK440,LRJK440MG,612044,720,2611,720,1142,505184,260270,5538568,5216853,0,132,318,691991,0,0
15-Dec-19,LRJK441,LRJK441K,0,720,56004,720,14407,0,6176113,0,68747722,0,1450,2729,0,0,0
15-Dec-19,LRJK441,LRJK441L,0,720,80618,720,34729,0,4280903,0,66053546,0,2643,4752,0,0,0
15-Dec-19,LRJK441,LRJK441M,0,720,78395,720,17653,0,8484474,0,94477936,0,1931,3617,0,0,0
15-Dec-19,LRJK442,LRJK442K,95358,720,87266,720,15612,11309,7862685,407071,94983871,114502,2859,3340,432078,0,0
15-Dec-19,LRJK442,LRJK442KA,0,720,89296,720,28493,0,7074916,0,79697988,17682,2898,3232,0,0,0
15-Dec-19,LRJK442,LRJK442KE,237264,720,12098,720,3519,129344,638670,1184606,19935288,0,468,784,888543,0,0
15-Dec-19,LRJK442,LRJK442L,125173,720,99041,720,19002,28515,6918337,630425,81590031,550867,5009,5697,654737,0,0
15-Dec-19,LRJK442,LRJK442LB,0,720,75403,720,32792,0,8025222,0,81130246,60721,4120,4007,0,0,0
15-Dec-19,LRJK442,LRJK442LF,163204,720,14979,720,3853,125414,448792,787540,15104722,0,924,1213,1026160,0,0
15-Dec-19,LRJK442,LRJK442M,77995,720,55598,720,8606,31031,8633117,287135,86464484,463669,1758,2597,130004,0,0
15-Dec-19,LRJK442,LRJK442MC,0,720,72358,720,30248,0,7913406,0,84782881,11285,2364,2691,0,0,0
15-Dec-19,LRJK442,LRJK442MG,155426,720,17491,720,4384,100554,532400,641191,17041434,0,995,1349,367164,0,0
15-Dec-19,LRJK443,LRJK443K,0,720,4253,720,216,0,946834,0,10924390,11216,108,158,0,0,0
15-Dec-19,LRJK443,LRJK443KA,0,720,12420,720,5283,0,4679479,0,20455226,0,461,486,0,0,0
15-Dec-19,LRJK443,LRJK443KE,24103,720,1335,720,416,19526,17400,43789,1705342,0,180,146,21823,0,0
15-Dec-19,LRJK443,LRJK443L,2721,720,6440,720,1069,1390,2178259,83336,12867980,39,135,256,2095,0,0
15-Dec-19,LRJK443,LRJK443LB,0,720,3432,720,2853,0,368239,0,7469641,36046,86,230,0,0,0
15-Dec-19,LRJK443,LRJK443LF,740,720,796,720,294,280,37395,242,800105,0,12,48,146,0,0
15-Dec-19,LRJK443,LRJK443M,682113,720,53176,720,13064,235177,6015340,4715908,72998554,119754,1571,2492,1334567,0,0
15-Dec-19,LRJK443,LRJK443MC,0,720,55952,720,27534,0,18623356,0,89922789,2605514,2527,2866,0,0,0
15-Dec-19,LRJK443,LRJK443MG,81696,720,6206,720,2081,41794,145850,242475,3501645,0,641,855,123285,0,0
15-Dec-19,LRJK444,LRJK444K,0,720,22051,720,3628,0,6011255,0,48006847,105409,730,1137,0,0,0
15-Dec-19,LRJK444,LRJK444KE,197367,720,1211,720,376,150372,37149,291679,1475656,0,120,190,185552,0,0
15-Dec-19,LRJK444,LRJK444L,0,720,16541,720,2422,0,4658345,0,35750549,4545,411,664,0,0,0
15-Dec-19,LRJK444,LRJK444LF,1189,720,344,720,27,565,9091,5724,456912,0,22,81,268,0,0
15-Dec-19,LRJK444,LRJK444M,0,720,30269,720,4691,0,11722559,0,74906988,27,816,1194,0,0,0
15-Dec-19,LRJK444,LRJK444MG,847,720,6168,720,411,300,312706,792,11767924,0,155,410,125,0,0
15-Dec-19,LRJK445,LRJK445K,474305,720,106228,720,37904,99486,4694178,3444358,62945612,2271115,4398,6073,4185269,0,0
15-Dec-19,LRJK445,LRJK445KA,0,720,76340,720,44954,0,8447174,0,75138182,345623,2354,3867,0,0,0
15-Dec-19,LRJK445,LRJK445KE,944398,720,22767,720,8582,612648,485300,4304383,17669573,0,1473,2354,5741152,0,0
15-Dec-19,LRJK445,LRJK445L,1128133,720,61002,720,27568,420605,5052499,6575078,62600126,1678735,3763,4189,3937621,0,0
15-Dec-19,LRJK445,LRJK445LB,0,720,48760,720,28121,0,3342595,0,38431413,455893,2045,2993,0,0,0
15-Dec-19,LRJK445,LRJK445LF,739870,720,22838,720,11169,497794,584356,2474753,14389763,0,1757,2673,2247241,0,0
15-Dec-19,LRJK445,LRJK445M,297374,720,85291,720,33299,115111,4851381,1865207,72448957,980751,3360,4778,1902065,0,0
15-Dec-19,LRJK445,LRJK445MC,0,720,22338,720,15617,0,2773833,0,30012906,146064,564,1106,0,0,0
15-Dec-19,LRJK445,LRJK445MG,783527,720,21382,720,8851,575663,314149,2142802,13133176,0,1483,2139,3025796,0,0
15-Dec-19,LRJK445,LRJK445N,294521,720,24702,720,9481,131430,2179068,1941490,29939415,27862,1820,2075,281906,0,0
15-Dec-19,LRJK446,LRJK446K,155949,720,38693,720,13024,37844,5345531,1025757,47772955,289488,1149,2055,132551,0,0
15-Dec-19,LRJK446,LRJK446KA,0,720,46119,720,30709,0,10684226,0,64860869,116628,2146,2698,0,0,0
15-Dec-19,LRJK446,LRJK446KE,103554,720,3211,720,1062,73122,90447,579750,3604953,0,198,322,104823,0,0
15-Dec-19,LRJK446,LRJK446L,145402,720,34886,720,10105,81442,5984845,652659,54896742,105941,1198,2287,234965,0,0
15-Dec-19,LRJK446,LRJK446LB,0,720,51320,720,30003,0,8511186,0,65708609,53020,2001,2594,0,0,0
15-Dec-19,LRJK446,LRJK446LF,41796,720,1219,720,480,27079,29289,171570,781447,0,96,213,31903,0,0
15-Dec-19,LRJK446,LRJK446M,1752,720,2292,720,1063,420,275834,4374,4236923,0,78,178,220,0,0
15-Dec-19,LRJK446,LRJK446MC,0,720,28486,720,18760,0,5227083,0,28779921,674,1795,2143,0,0,0
15-Dec-19,LRJK446,LRJK446MG,811,720,101,720,49,262,976,63,180579,0,6,19,10,0,0
15-Dec-19,LRJK447,LRJK447K,0,720,13208,720,3339,0,3224376,0,32433098,2,442,754,0,0,0
15-Dec-19,LRJK447,LRJK447KE,318,720,1831,720,159,147,178852,3,2569052,0,62,131,0,0,0
15-Dec-19,LRJK447,LRJK447L,0,720,9494,720,2497,0,5478594,0,23116468,10028,255,512,0,0,0
15-Dec-19,LRJK447,LRJK447LF,9639,720,3126,720,1401,6386,89892,13554,3996290,0,122,205,5442,0,0
15-Dec-19,LRJK447,LRJK447M,0,720,14914,720,2667,0,9245222,0,43316381,0,298,577,0,0,0
15-Dec-19,LRJK447,LRJK447MG,4879,720,5541,720,1894,2709,83119,466,4569518,0,293,500,2296,0,0
15-Dec-19,LRJK448,LRJK448K,540289,720,73148,720,20939,301429,11337619,5226984,101655145,455550,1976,3140,1478867,0,0
15-Dec-19,LRJK448,LRJK448KA,0,720,29362,720,10800,0,7804372,0,50592805,1411013,961,1402,0,0,0
15-Dec-19,LRJK448,LRJK448KE,384045,720,6318,720,2532,291159,326593,1373823,7089311,0,460,651,674661,0,0
15-Dec-19,LRJK448,LRJK448L,26007,720,14129,720,5212,4363,3707388,44146,23110520,52546,421,783,1483,0,0
15-Dec-19,LRJK448,LRJK448LB,0,720,22079,720,13245,0,4186857,0,31685906,81295,760,1299,0,0,0
15-Dec-19,LRJK448,LRJK448LF,9695,720,582,720,186,5648,25618,61009,501621,0,35,110,5566,0,0
15-Dec-19,LRJK448,LRJK448M,51503,720,14853,720,4800,21389,5608083,594637,22967923,189100,473,768,24466,0,0
15-Dec-19,LRJK448,LRJK448MC,0,720,20836,720,14107,0,3785639,0,26443015,91894,743,1232,0,0,0
15-Dec-19,LRJK448,LRJK448MG,137157,720,4460,720,1741,92708,177295,329127,5621268,0,210,455,202334,0,0
15-Dec-19,LRJK449,LRJK449K,16009,720,22111,720,5336,4671,4507822,164776,31268764,317,804,1137,6781,0,0
15-Dec-19,LRJK449,LRJK449KE,652,720,307,720,79,142,25972,275,433201,0,17,30,40,0,0
15-Dec-19,LRJK449,LRJK449L,226116,720,68457,720,21429,107996,9667337,1021919,89634374,247586,2244,3205,466494,0,0
15-Dec-19,LRJK449,LRJK449LB,0,720,47635,720,24645,0,10332283,0,72728540,298978,1231,2081,0,0,0
15-Dec-19,LRJK449,LRJK449LF,89663,720,3205,720,1113,80290,89012,435761,2398966,0,216,423,122060,0,0
15-Dec-19,LRJK449,LRJK449M,129,720,19977,720,2381,67,4435539,1,30311890,602,512,797,0,0,0
15-Dec-19,LRJK449,LRJK449MG,3885,720,997,720,58,724,33962,3985,2475676,0,59,98,908,0,0
15-Dec-19,LRJK450,LRJK450K,446922,720,65735,720,20825,116290,4646215,2925291,63265874,1407403,2116,3361,3280335,0,0
15-Dec-19,LRJK450,LRJK450KA,0,720,5619,720,2687,0,1163659,0,13209927,981,162,329,0,0,0
15-Dec-19,LRJK450,LRJK450KE,600747,720,4328,720,2286,482250,154733,2643708,4757290,0,345,517,2447260,0,0
15-Dec-19,LRJK450,LRJK450L,230781,720,85112,720,23805,43848,4210160,1123107,56553753,66291,3548,4369,2717495,0,0
15-Dec-19,LRJK450,LRJK450LB,0,720,84100,720,44672,0,9490856,0,76353671,247910,2950,3706,0,0,0
15-Dec-19,LRJK450,LRJK450LF,194676,720,11652,720,3582,114881,400305,538829,14664542,0,790,1055,694453,0,0
15-Dec-19,LRJK450,LRJK450M,28404,720,39352,720,7350,7864,4065910,29299,52964698,17762,1115,2445,30338,0,0
15-Dec-19,LRJK450,LRJK450MC,0,720,91080,720,48090,0,7646064,0,57166046,188171,4382,5850,0,0,0
15-Dec-19,LRJK450,LRJK450MG,39211,720,2056,720,692,31681,133038,38516,4096395,0,83,180,37671,0,0
15-Dec-19,LRJK451,LRJK451K,13281,720,13153,720,2325,2241,11008842,69063,16197895,8959,426,623,1226,0,0
15-Dec-19,LRJK451,LRJK451KA,0,720,44428,720,27263,0,33088434,0,51750988,35149,1419,1773,0,0,0
15-Dec-19,LRJK451,LRJK451KE,15619,720,2789,720,686,6411,222919,40616,3164837,0,144,302,12251,0,0
15-Dec-19,LRJK451,LRJK451L,99320,720,43072,720,8096,8271,26945059,637869,54689049,811524,1244,1764,45541,0,0
15-Dec-19,LRJK451,LRJK451LB,0,720,53150,720,29213,0,34330227,0,66915613,21367,1992,2324,0,0,0
15-Dec-19,LRJK451,LRJK451LF,340781,720,4052,720,1157,194995,834847,1383370,5054994,0,201,390,329294,0,0
15-Dec-19,LRJK451,LRJK451M,127031,720,97988,720,24041,31545,11963944,417111,60532313,215820,3808,5928,489960,0,0
15-Dec-19,LRJK451,LRJK451MC,0,720,70871,720,39296,0,40088615,0,82760067,43414,2713,2725,0,0,0
15-Dec-19,LRJK451,LRJK451MG,240449,720,15752,720,6140,78280,1137324,635727,8637325,0,1524,1448,741402,0,0
15-Dec-19,LRJK452,LRJK452K,124161,720,172804,720,42016,33845,9206321,780534,89716139,223427,5962,7029,1195919,0,0
15-Dec-19,LRJK452,LRJK452KA,0,720,41268,720,18088,0,10370655,0,68257262,71,1274,2185,0,0,0
15-Dec-19,LRJK452,LRJK452KE,230327,720,18498,720,5039,109388,567458,898541,18923791,0,922,1377,1659590,0,0
15-Dec-19,LRJK452,LRJK452L,0,720,533,720,440,0,8836,0,13957,0,3,20,0,0,0
15-Dec-19,LRJK452,LRJK452LB,0,720,813,720,214,0,128439,0,805985,0,43,65,0,0,0
15-Dec-19,LRJK452,LRJK452LF,220,720,9,720,7,22,134,98,210,0,0,2,4,0,0
15-Dec-19,LRJK452,LRJK452M,0,720,391,720,281,0,6390,0,7801,0,4,13,0,0,0
15-Dec-19,LRJK452,LRJK452MC,0,720,118317,720,55972,0,14334655,0,101598850,76163,4272,4672,0,0,0
15-Dec-19,LRJK452,LRJK452MG,31,720,70,720,66,14,2554,0,209083,0,1,2,0,0,0
15-Dec-19,LRJK453,LRJK453K,98741,720,16196,720,7344,6723,3243331,307416,24387697,737740,440,721,8824,0,0
15-Dec-19,LRJK453,LRJK453KA,0,720,17512,720,12945,0,3050570,0,22233436,110434,534,933,0,0,0
15-Dec-19,LRJK453,LRJK453KE,150279,720,4441,720,1765,117152,152123,1108377,5873905,0,211,486,145557,0,0
15-Dec-19,LRJK453,LRJK453L,421484,720,41879,720,13747,161285,8464805,3715448,61040632,309094,1372,1980,331779,0,0
15-Dec-19,LRJK453,LRJK453LB,0,720,31401,720,19639,0,7211286,0,44256568,828285,1022,1523,0,0,0
15-Dec-19,LRJK453,LRJK453LF,94166,720,5887,720,3128,69295,196970,445514,7756710,0,428,623,122035,0,0
15-Dec-19,LRJK453,LRJK453M,119944,720,14266,720,7611,64377,2473552,1229304,16044172,59514,477,773,82431,0,0
15-Dec-19,LRJK453,LRJK453MC,0,720,30547,720,19571,0,5801453,0,44175279,520108,796,1591,0,0,0
15-Dec-19,LRJK453,LRJK453MG,51131,720,1591,720,489,31619,270217,125933,1340118,0,106,234,33218,0,0
15-Dec-19,LRJK454,LRJK454K,67737,720,96804,720,15084,18100,13809961,292150,138731191,8265,2042,2741,333363,0,0
15-Dec-19,LRJK454,LRJK454KE,56342,720,16926,720,3784,10311,1045484,100430,16873090,0,859,756,184435,0,0
15-Dec-19,LRJK454,LRJK454L,60402,720,116461,720,21604,20635,9117408,297784,96620604,475307,3710,4746,603653,0,0
15-Dec-19,LRJK454,LRJK454LB,0,720,74963,720,24026,0,10923384,0,104717091,77327,1861,2224,0,0,0
15-Dec-19,LRJK454,LRJK454LF,273091,720,19558,720,5798,144989,1045703,1571423,22939306,0,554,918,2467176,0,0
15-Dec-19,LRJK454,LRJK454M,73387,720,137533,720,27602,26386,7625573,378012,91946200,103406,4447,5500,675869,0,0
15-Dec-19,LRJK454,LRJK454MC,0,720,36687,720,12109,0,8959292,0,74099742,20672,1321,1792,0,0,0
15-Dec-19,LRJK454,LRJK454MG,335226,720,19160,720,3953,109878,745395,547098,21424576,0,1164,1280,1257351,0,0
15-Dec-19,LRJK455,LRJK455K,114027,720,52848,720,15860,38565,6040394,583643,77774315,473556,2314,2952,192018,0,0
15-Dec-19,LRJK455,LRJK455KA,0,720,33438,720,17949,0,11962872,0,67013203,547128,1304,1482,0,0,0
15-Dec-19,LRJK455,LRJK455KE,447260,720,11499,720,3331,191640,613878,1722719,11670636,0,966,1121,650734,0,0
15-Dec-19,LRJK455,LRJK455L,335249,720,110971,720,37662,131765,6881772,2652221,90388124,281895,3274,4909,2775519,0,0
15-Dec-19,LRJK455,LRJK455LB,0,720,4461,720,2631,0,1373151,0,9861393,25806,154,247,0,0,0
15-Dec-19,LRJK455,LRJK455LF,483348,720,9225,720,3124,366202,506263,2333559,14405412,0,810,1127,1689255,0,0
15-Dec-19,LRJK455,LRJK455M,85203,720,51867,720,15783,46259,6960497,1066868,68821846,23917,2763,2772,103023,0,0
15-Dec-19,LRJK455,LRJK455MC,0,720,26575,720,10733,0,8669795,0,39391584,772222,892,1143,0,0,0
15-Dec-19,LRJK455,LRJK455MG,32632,720,8550,720,1744,13243,469834,102064,11365647,0,885,908,18888,0,0
15-Dec-19,LRJK456,LRJK456K,55758,720,9232,720,3232,17778,3596848,1028473,19147055,0,251,358,31963,0,0
15-Dec-19,LRJK456,LRJK456KE,0,720,19213,720,5930,0,404229,0,19089687,0,721,1380,0,0,0
15-Dec-19,LRJK456,LRJK456L,15195,720,56055,720,17497,8270,11767844,123538,121433936,0,1857,2175,42312,0,0
15-Dec-19,LRJK456,LRJK456LF,0,720,21894,720,4439,0,478971,0,19963728,0,955,1247,0,0,0
15-Dec-19,LRJK456,LRJK456M,15426,720,13427,720,1803,5701,5036043,181381,24216650,0,365,503,10350,0,0
15-Dec-19,LRJK456,LRJK456MC,0,720,9123,720,1520,0,4775157,0,26607237,12405,179,300,0,0,0
15-Dec-19,LRJK456,LRJK456MG,0,720,11197,720,3315,0,334699,0,13520294,0,681,1046,0,0,0
15-Dec-19,LRJK457,LRJK457K,112144,720,60859,720,10884,47876,4977380,583854,82423438,285449,1931,3265,665015,0,0
15-Dec-19,LRJK457,LRJK457KA,0,720,45370,720,20616,0,4320426,0,56131582,149307,1298,2286,0,0,0
15-Dec-19,LRJK457,LRJK457KE,198870,720,13641,720,3811,138179,237651,560879,12062464,0,647,1237,615706,0,0
15-Dec-19,LRJK457,LRJK457L,169285,720,88115,720,20908,49531,6396585,1346431,82363537,381882,2617,3993,928487,0,0
15-Dec-19,LRJK457,LRJK457LB,0,720,26143,720,11119,0,4279242,0,46462237,163374,647,1357,0,0,0
15-Dec-19,LRJK457,LRJK457LF,180623,720,11885,720,2207,86153,415889,887437,14720773,0,392,746,717383,0,0
15-Dec-19,LRJK457,LRJK457M,127140,720,156019,720,33095,22671,6849575,500109,80997559,200557,4507,6960,1482097,0,0
15-Dec-19,LRJK457,LRJK457MC,0,720,52067,720,22691,0,4210934,0,63624116,14211,1288,2175,0,0,0
15-Dec-19,LRJK457,LRJK457MG,299928,720,21126,720,5421,161836,550807,757426,17861924,0,1351,1892,1774958,499,1026
15-Dec-19,LRJK458,LRJK458K,22075,720,5512,720,1674,19070,674752,367772,7024351,5,196,404,18101,0,0
15-Dec-19,LRJK458,LRJK458KA,0,720,61051,720,38295,0,9840354,0,77360128,1292806,1703,3098,0,0,0
15-Dec-19,LRJK458,LRJK458KE,606169,720,17919,720,7595,401378,1426997,2919646,13417783,0,1160,1592,1401289,0,0
15-Dec-19,LRJK458,LRJK458L,363098,720,32251,720,8957,84190,9861246,2188349,56374021,415529,1094,1743,169186,0,0
15-Dec-19,LRJK458,LRJK458LB,0,720,41993,720,25672,0,9482730,0,78287559,167349,1489,2294,0,0,0
15-Dec-19,LRJK458,LRJK458LF,71866,720,2254,720,682,46564,47524,529365,799741,0,155,316,60449,0,0
15-Dec-19,LRJK458,LRJK458M,1164475,720,68021,720,26169,498962,8212593,9608402,85516275,2015754,2470,4352,3092367,0,0
15-Dec-19,LRJK458,LRJK458MC,0,720,15813,720,7528,0,4024540,0,26716956,444812,562,878,0,0,0
15-Dec-19,LRJK458,LRJK458MG,1861,720,1397,720,360,443,407220,857,1883571,0,33,69,199,0,0
15-Dec-19,LRJK459,LRJK459K,172582,720,90118,720,28058,71949,6690744,727729,95527025,34034,2846,4291,617586,0,0
15-Dec-19,LRJK459,LRJK459KA,0,720,30552,720,16225,0,5726084,0,46546226,63621,884,1617,0,0,0
15-Dec-19,LRJK459,LRJK459KE,74938,720,4202,720,1377,46845,317595,190399,9217249,0,177,279,153659,0,0
15-Dec-19,LRJK459,LRJK459L,2400,720,20679,720,4572,756,6127975,1171,34275777,6630,562,925,34,0,0
15-Dec-19,LRJK459,LRJK459LB,0,720,31735,720,14203,0,11012069,0,68259368,24,680,1397,0,0,0
15-Dec-19,LRJK459,LRJK459LF,10991,720,1576,720,1217,1386,44242,18781,766723,0,35,77,1573,0,0
15-Dec-19,LRJK459,LRJK459M,162408,720,128454,720,42749,59319,9286189,637267,102364728,165873,4777,6653,864772,0,0
15-Dec-19,LRJK459,LRJK459MC,0,720,46124,720,20961,0,8777688,0,71816405,59431,1415,2236,0,0,0
15-Dec-19,LRJK459,LRJK459MG,78761,720,993,720,564,39478,103248,525121,2195984,0,60,96,148678,0,0
15-Dec-19,LRJK460,LRJK460K,31732,720,37536,720,5942,16611,6938934,157809,77106853,1978280,1136,1734,45450,0,0
15-Dec-19,LRJK460,LRJK460KE,311857,720,8199,720,1856,271529,303881,2816740,12066916,0,512,722,481072,0,0
15-Dec-19,LRJK460,LRJK460L,261115,720,51593,720,8993,136416,6655473,1754455,90174561,245825,1149,2085,900907,0,0
15-Dec-19,LRJK460,LRJK460LB,0,720,63549,720,23476,0,10933163,0,91320772,278258,1733,2514,0,0,0
15-Dec-19,LRJK460,LRJK460LF,393944,720,25192,720,7082,275522,647412,1130089,19203627,0,1248,1689,2166635,0,0
15-Dec-19,LRJK460,LRJK460M,193160,720,23962,720,2805,122915,4692710,1641842,54343110,1900,669,1207,314700,0,0
15-Dec-19,LRJK460,LRJK460MG,86968,720,26544,720,6140,35715,520245,171232,17380705,0,1245,1853,293318,0,0
15-Dec-19,LRJK461,LRJK461K,232099,720,49825,720,14410,77532,7304673,1522873,65806687,273715,978,2397,217952,0,0
15-Dec-19,LRJK461,LRJK461KA,0,720,65009,720,41286,0,9236011,0,71624464,98521,2000,3673,0,0,0
15-Dec-19,LRJK461,LRJK461KE,77800,720,4134,720,1668,35680,236363,375296,4157273,0,138,366,60861,0,0
15-Dec-19,LRJK461,LRJK461L,97702,720,26389,720,9263,57682,7156933,1041483,58684674,361634,876,1453,74343,0,0
15-Dec-19,LRJK461,LRJK461LB,0,720,34541,720,22234,0,8507903,0,49995626,177391,1753,2148,0,0,0
15-Dec-19,LRJK461,LRJK461LF,150436,720,4144,720,1812,91436,263152,1389631,6663100,0,128,322,122056,0,0
15-Dec-19,LRJK461,LRJK461M,517399,720,58129,720,18132,228623,8505297,4683594,82949645,1055740,2277,3540,2306207,0,0
15-Dec-19,LRJK461,LRJK461MC,0,720,47908,720,32582,0,11571318,0,60485179,1567266,2841,3265,0,0,0
15-Dec-19,LRJK461,LRJK461MG,512396,720,10395,720,4051,291695,432453,2468191,10877782,0,540,972,751601,0,0
15-Dec-19,LRJK462,LRJK462K,176827,720,31367,720,6679,74591,9263610,1639439,72729836,290890,1156,1495,173701,0,0
15-Dec-19,LRJK462,LRJK462KA,0,720,44965,720,22646,0,12942899,0,89292883,271584,1479,2223,0,0,0
15-Dec-19,LRJK462,LRJK462KE,127529,720,8371,720,3362,66293,324533,408141,10685303,0,422,911,149540,0,0
15-Dec-19,LRJK462,LRJK462L,100147,720,24403,720,5956,49093,5089797,1399997,45271223,108657,953,1604,62652,0,0
15-Dec-19,LRJK462,LRJK462LB,0,720,18924,720,9331,0,5800875,0,45085161,390761,573,1107,0,0,0
